Date,date,date,price,info
25.11.2021,Nov-21,2021,74.45,
26.11.2021,Nov-21,2021,72.77,
27.11.2021,Nov-21,2021,#N/A,
28.11.2021,Nov-21,2021,#N/A,
29.11.2021,Nov-21,2021,74.18,
30.11.2021,Nov-21,2021,75.36,
01.12.2021,Dec-21,2021,76.8,
02.12.2021,Dec-21,2021,79.85,
03.12.2021,Dec-21,2021,78.24,
04.12.2021,Dec-21,2021,#N/A,
05.12.2021,Dec-21,2021,#N/A,
06.12.2021,Dec-21,2021,81.24,
07.12.2021,Dec-21,2021,84.89,
08.12.2021,Dec-21,2021,88.88,
09.12.2021,Dec-21,2021,80.19,
10.12.2021,Dec-21,2021,83.73,
11.12.2021,Dec-21,2021,#N/A,
12.12.2021,Dec-21,2021,#N/A,
13.12.2021,Dec-21,2021,82.12,
14.12.2021,Dec-21,2021,79.48,
15.12.2021,Dec-21,2021,80.5,
16.12.2021,Dec-21,2021,84.77,
17.12.2021,Dec-21,2021,73.28,
18.12.2021,Dec-21,2021,#N/A,
19.12.2021,Dec-21,2021,#N/A,
20.12.2021,Dec-21,2021,79.38,
21.12.2021,Dec-21,2021,80.42,
22.12.2021,Dec-21,2021,76.26,
23.12.2021,Dec-21,2021,73.92,
24.12.2021,Dec-21,2021,#N/A,
25.12.2021,Dec-21,2021,#N/A,
26.12.2021,Dec-21,2021,#N/A,
27.12.2021,Dec-21,2021,76.38,
28.12.2021,Dec-21,2021,78.75,
29.12.2021,Dec-21,2021,79.81,
30.12.2021,Dec-21,2021,79.61,
31.12.2021,Dec-21,2021,79.61,
01.01.2022,Jan-22,2022,#N/A,
02.01.2022,Jan-22,2022,#N/A,
03.01.2022,Jan-22,2022,83.52,
04.01.2022,Jan-22,2022,84.44,
05.01.2022,Jan-22,2022,87.15,
06.01.2022,Jan-22,2022,86.31,
07.01.2022,Jan-22,2022,84.99,
08.01.2022,Jan-22,2022,#N/A,
09.01.2022,Jan-22,2022,#N/A,
10.01.2022,Jan-22,2022,79.73,
11.01.2022,Jan-22,2022,80.95,
12.01.2022,Jan-22,2022,79.69,
13.01.2022,Jan-22,2022,80.23,
14.01.2022,Jan-22,2022,81.73,
15.01.2022,Jan-22,2022,#N/A,
16.01.2022,Jan-22,2022,#N/A,
17.01.2022,Jan-22,2022,80.23,
18.01.2022,Jan-22,2022,82.31,
19.01.2022,Jan-22,2022,81.72,
20.01.2022,Jan-22,2022,85.23,
21.01.2022,Jan-22,2022,84.11,
22.01.2022,Jan-22,2022,#N/A,
23.01.2022,Jan-22,2022,#N/A,
24.01.2022,Jan-22,2022,83.66,
25.01.2022,Jan-22,2022,87.09,
26.01.2022,Jan-22,2022,88.3,
27.01.2022,Jan-22,2022,89.39,
28.01.2022,Jan-22,2022,88.83,
29.01.2022,Jan-22,2022,#N/A,
30.01.2022,Jan-22,2022,#N/A,
31.01.2022,Jan-22,2022,88.8,
01.02.2022,Feb-22,2022,89.09,
02.02.2022,Feb-22,2022,93.68,
03.02.2022,Feb-22,2022,94.32,
04.02.2022,Feb-22,2022,95.95,
05.02.2022,Feb-22,2022,#N/A,
06.02.2022,Feb-22,2022,#N/A,
07.02.2022,Feb-22,2022,96.21,
08.02.2022,Feb-22,2022,96.41,
09.02.2022,Feb-22,2022,90.34,
10.02.2022,Feb-22,2022,90.36,
11.02.2022,Feb-22,2022,92.45,
12.02.2022,Feb-22,2022,#N/A,
13.02.2022,Feb-22,2022,#N/A,
14.02.2022,Feb-22,2022,91.29,
15.02.2022,Feb-22,2022,90.67,
16.02.2022,Feb-22,2022,89.34,
17.02.2022,Feb-22,2022,85.95,
18.02.2022,Feb-22,2022,89.01,
19.02.2022,Feb-22,2022,#N/A,
20.02.2022,Feb-22,2022,#N/A,
21.02.2022,Feb-22,2022,89.26,
22.02.2022,Feb-22,2022,89.37,
23.02.2022,Feb-22,2022,94.66,
24.02.2022,Feb-22,2022,86.62,
25.02.2022,Feb-22,2022,87.72,
26.02.2022,Feb-22,2022,#N/A,
27.02.2022,Feb-22,2022,#N/A,
28.02.2022,Feb-22,2022,81.81,
01.03.2022,Mar-22,2022,68.53,
02.03.2022,Mar-22,2022,68.25,
03.03.2022,Mar-22,2022,67.08,
04.03.2022,Mar-22,2022,64.78,
05.03.2022,Mar-22,2022,#N/A,
06.03.2022,Mar-22,2022,#N/A,
07.03.2022,Mar-22,2022,57.92,
08.03.2022,Mar-22,2022,68.1,
09.03.2022,Mar-22,2022,72.77,
10.03.2022,Mar-22,2022,76.02,
11.03.2022,Mar-22,2022,76.38,
12.03.2022,Mar-22,2022,#N/A,
13.03.2022,Mar-22,2022,#N/A,
14.03.2022,Mar-22,2022,77.88,
15.03.2022,Mar-22,2022,77.03,
16.03.2022,Mar-22,2022,77.75,
17.03.2022,Mar-22,2022,79.52,
18.03.2022,Mar-22,2022,78.52,
19.03.2022,Mar-22,2022,#N/A,
20.03.2022,Mar-22,2022,#N/A,
21.03.2022,Mar-22,2022,78.01,
22.03.2022,Mar-22,2022,80.29,
23.03.2022,Mar-22,2022,76.25,
24.03.2022,Mar-22,2022,77.94,
25.03.2022,Mar-22,2022,78.31,
26.03.2022,Mar-22,2022,#N/A,
27.03.2022,Mar-22,2022,#N/A,
28.03.2022,Mar-22,2022,80.54,
29.03.2022,Mar-22,2022,81.44,
30.03.2022,Mar-22,2022,78.04,
31.03.2022,Mar-22,2022,76.25,
01.04.2022,Apr-22,2022,78.29,
02.04.2022,Apr-22,2022,#N/A,
03.04.2022,Apr-22,2022,#N/A,
04.04.2022,Apr-22,2022,78.29,
05.04.2022,Apr-22,2022,77.85,
06.04.2022,Apr-22,2022,76.97,
07.04.2022,Apr-22,2022,79.73,
08.04.2022,Apr-22,2022,79.89,
09.04.2022,Apr-22,2022,#N/A,
10.04.2022,Apr-22,2022,#N/A,
11.04.2022,Apr-22,2022,77.75,
12.04.2022,Apr-22,2022,78.81,
13.04.2022,Apr-22,2022,77.22,
14.04.2022,Apr-22,2022,79.72,
15.04.2022,Apr-22,2022,#N/A,
16.04.2022,Apr-22,2022,#N/A,
17.04.2022,Apr-22,2022,#N/A,
18.04.2022,Apr-22,2022,#N/A,
19.04.2022,Apr-22,2022,79.9,
20.04.2022,Apr-22,2022,87.53,
21.04.2022,Apr-22,2022,86.11,
22.04.2022,Apr-22,2022,88.6,
23.04.2022,Apr-22,2022,#N/A,
24.04.2022,Apr-22,2022,#N/A,
25.04.2022,Apr-22,2022,83.06,
26.04.2022,Apr-22,2022,82.29,
27.04.2022,Apr-22,2022,80.6,
28.04.2022,Apr-22,2022,82.26,
29.04.2022,Apr-22,2022,84.01,
30.04.2022,Apr-22,2022,#N/A,
01.05.2022,May-22,2022,#N/A,
02.05.2022,May-22,2022,82.61,
03.05.2022,May-22,2022,87.75,
04.05.2022,May-22,2022,87.87,
05.05.2022,May-22,2022,88.48,
06.05.2022,May-22,2022,91.1,
07.05.2022,May-22,2022,#N/A,
08.05.2022,May-22,2022,#N/A,
09.05.2022,May-22,2022,86.58,
10.05.2022,May-22,2022,86.9,
11.05.2022,May-22,2022,88.41,
12.05.2022,May-22,2022,87.83,
13.05.2022,May-22,2022,88.06,
14.05.2022,May-22,2022,#N/A,
15.05.2022,May-22,2022,#N/A,
16.05.2022,May-22,2022,89.14,
17.05.2022,May-22,2022,91.3,
18.05.2022,May-22,2022,84.22,
19.05.2022,May-22,2022,82.79,
20.05.2022,May-22,2022,80.01,
21.05.2022,May-22,2022,#N/A,
22.05.2022,May-22,2022,#N/A,
23.05.2022,May-22,2022,77.79,
24.05.2022,May-22,2022,80.97,
25.05.2022,May-22,2022,81.03,
26.05.2022,May-22,2022,84.39,
27.05.2022,May-22,2022,83.83,
28.05.2022,May-22,2022,#N/A,
29.05.2022,May-22,2022,#N/A,
30.05.2022,May-22,2022,83.6,
31.05.2022,May-22,2022,83.64,
01.06.2022,Jun-22,2022,85.72,
02.06.2022,Jun-22,2022,85.97,
03.06.2022,Jun-22,2022,86.5,
04.06.2022,Jun-22,2022,#N/A,
05.06.2022,Jun-22,2022,#N/A,
06.06.2022,Jun-22,2022,81.06,
07.06.2022,Jun-22,2022,80.97,
08.06.2022,Jun-22,2022,79.48,
09.06.2022,Jun-22,2022,80.67,
10.06.2022,Jun-22,2022,81.53,
11.06.2022,Jun-22,2022,#N/A,
12.06.2022,Jun-22,2022,#N/A,
13.06.2022,Jun-22,2022,81.19,
14.06.2022,Jun-22,2022,83.79,
15.06.2022,Jun-22,2022,85.83,
16.06.2022,Jun-22,2022,82.61,
17.06.2022,Jun-22,2022,81.99,
18.06.2022,Jun-22,2022,#N/A,
19.06.2022,Jun-22,2022,#N/A,
20.06.2022,Jun-22,2022,83.59,
21.06.2022,Jun-22,2022,84.29,
22.06.2022,Jun-22,2022,81.42,
23.06.2022,Jun-22,2022,83.66,
24.06.2022,Jun-22,2022,82.98,
25.06.2022,Jun-22,2022,#N/A,
26.06.2022,Jun-22,2022,#N/A,
27.06.2022,Jun-22,2022,84.59,
28.06.2022,Jun-22,2022,86.98,
29.06.2022,Jun-22,2022,87.93,
30.06.2022,Jun-22,2022,89.77,
01.07.2022,Jul-22,2022,85.18,
02.07.2022,Jul-22,2022,#N/A,
03.07.2022,Jul-22,2022,#N/A,
04.07.2022,Jul-22,2022,84.16,
05.07.2022,Jul-22,2022,82.83,
06.07.2022,Jul-22,2022,82.85,
07.07.2022,Jul-22,2022,84.52,
08.07.2022,Jul-22,2022,82.39,
09.07.2022,Jul-22,2022,#N/A,
10.07.2022,Jul-22,2022,#N/A,
11.07.2022,Jul-22,2022,83.96,
12.07.2022,Jul-22,2022,85.25,
13.07.2022,Jul-22,2022,83.47,
14.07.2022,Jul-22,2022,83.58,
15.07.2022,Jul-22,2022,84.97,
16.07.2022,Jul-22,2022,#N/A,
17.07.2022,Jul-22,2022,#N/A,
18.07.2022,Jul-22,2022,84.56,
19.07.2022,Jul-22,2022,83.27,
20.07.2022,Jul-22,2022,78.47,
21.07.2022,Jul-22,2022,77.76,
22.07.2022,Jul-22,2022,75.95,
23.07.2022,Jul-22,2022,#N/A,
24.07.2022,Jul-22,2022,#N/A,
25.07.2022,Jul-22,2022,76,
26.07.2022,Jul-22,2022,76.34,
27.07.2022,Jul-22,2022,75.8,
28.07.2022,Jul-22,2022,78.63,
29.07.2022,Jul-22,2022,78.21,
30.07.2022,Jul-22,2022,#N/A,
31.07.2022,Jul-22,2022,#N/A,
01.08.2022,Aug-22,2022,80.22,
02.08.2022,Aug-22,2022,81.59,
03.08.2022,Aug-22,2022,83.63,
04.08.2022,Aug-22,2022,83.82,
05.08.2022,Aug-22,2022,84.38,
06.08.2022,Aug-22,2022,#N/A,
07.08.2022,Aug-22,2022,#N/A,
08.08.2022,Aug-22,2022,83.44,
09.08.2022,Aug-22,2022,85.56,
10.08.2022,Aug-22,2022,85.53,
11.08.2022,Aug-22,2022,87.16,
12.08.2022,Aug-22,2022,88.5,
13.08.2022,Aug-22,2022,#N/A,
14.08.2022,Aug-22,2022,#N/A,
15.08.2022,Aug-22,2022,90.4,
16.08.2022,Aug-22,2022,91.67,
17.08.2022,Aug-22,2022,95.4,
18.08.2022,Aug-22,2022,95.63,
19.08.2022,Aug-22,2022,97.58,
20.08.2022,Aug-22,2022,#N/A,
21.08.2022,Aug-22,2022,#N/A,
22.08.2022,Aug-22,2022,91.75,
23.08.2022,Aug-22,2022,88.93,
24.08.2022,Aug-22,2022,88.84,
25.08.2022,Aug-22,2022,88.94,
26.08.2022,Aug-22,2022,89.93,
27.08.2022,Aug-22,2022,#N/A,
28.08.2022,Aug-22,2022,#N/A,
29.08.2022,Aug-22,2022,86.24,
30.08.2022,Aug-22,2022,80.33,
31.08.2022,Aug-22,2022,79.6,
01.09.2022,Sep-22,2022,80.32,
02.09.2022,Sep-22,2022,77.44,
03.09.2022,Sep-22,2022,#N/A,
04.09.2022,Sep-22,2022,#N/A,
05.09.2022,Sep-22,2022,74.04,
06.09.2022,Sep-22,2022,69.57,
07.09.2022,Sep-22,2022,68.71,
08.09.2022,Sep-22,2022,66.93,
09.09.2022,Sep-22,2022,65.72,
10.09.2022,Sep-22,2022,#N/A,
11.09.2022,Sep-22,2022,#N/A,
12.09.2022,Sep-22,2022,71.45,
13.09.2022,Sep-22,2022,69.35,
14.09.2022,Sep-22,2022,72.15,
15.09.2022,Sep-22,2022,71.46,
16.09.2022,Sep-22,2022,72.87,
17.09.2022,Sep-22,2022,#N/A,
18.09.2022,Sep-22,2022,#N/A,
19.09.2022,Sep-22,2022,70.71,
20.09.2022,Sep-22,2022,70.74,
21.09.2022,Sep-22,2022,69.39,
22.09.2022,Sep-22,2022,70.05,
23.09.2022,Sep-22,2022,65.4,
24.09.2022,Sep-22,2022,#N/A,
25.09.2022,Sep-22,2022,#N/A,
26.09.2022,Sep-22,2022,69.97,0
27.09.2022,Sep-22,2022,67.61,1
28.09.2022,Sep-22,2022,64.8,
29.09.2022,Sep-22,2022,65.4,
30.09.2022,Sep-22,2022,66.41,
01.10.2022,Oct-22,2022,#N/A,
02.10.2022,Oct-22,2022,#N/A,
03.10.2022,Oct-22,2022,65.58,
04.10.2022,Oct-22,2022,66.65,
05.10.2022,Oct-22,2022,66.82,
06.10.2022,Oct-22,2022,68.72,
07.10.2022,Oct-22,2022,69.6,
08.10.2022,Oct-22,2022,#N/A,
09.10.2022,Oct-22,2022,#N/A,
10.10.2022,Oct-22,2022,66.54,
11.10.2022,Oct-22,2022,66.12,
12.10.2022,Oct-22,2022,66.49,
13.10.2022,Oct-22,2022,68.61,
14.10.2022,Oct-22,2022,67.79,
15.10.2022,Oct-22,2022,#N/A,
16.10.2022,Oct-22,2022,#N/A,
17.10.2022,Oct-22,2022,67.29,
18.10.2022,Oct-22,2022,67.55,
19.10.2022,Oct-22,2022,67.07,
20.10.2022,Oct-22,2022,66.65,
21.10.2022,Oct-22,2022,68.51,
22.10.2022,Oct-22,2022,#N/A,
23.10.2022,Oct-22,2022,#N/A,
24.10.2022,Oct-22,2022,72.11,
25.10.2022,Oct-22,2022,76.87,
26.10.2022,Oct-22,2022,75.54,
27.10.2022,Oct-22,2022,79.92,
28.10.2022,Oct-22,2022,80.91,
29.10.2022,Oct-22,2022,#N/A,
30.10.2022,Oct-22,2022,#N/A,
31.10.2022,Oct-22,2022,79.68,
01.11.2022,Nov-22,2022,76.45,
02.11.2022,Nov-22,2022,76.46,
03.11.2022,Nov-22,2022,76.04,
04.11.2022,Nov-22,2022,76.13,
05.11.2022,Nov-22,2022,#N/A,
06.11.2022,Nov-22,2022,#N/A,
07.11.2022,Nov-22,2022,77.26,
08.11.2022,Nov-22,2022,75.92,
09.11.2022,Nov-22,2022,72.61,
10.11.2022,Nov-22,2022,72.87,
11.11.2022,Nov-22,2022,75.65,
12.11.2022,Nov-22,2022,#N/A,
13.11.2022,Nov-22,2022,#N/A,
14.11.2022,Nov-22,2022,75.05,
15.11.2022,Nov-22,2022,76.47,
16.11.2022,Nov-22,2022,73.25,
17.11.2022,Nov-22,2022,72.24,
18.11.2022,Nov-22,2022,72.31,
19.11.2022,Nov-22,2022,#N/A,
20.11.2022,Nov-22,2022,#N/A,
21.11.2022,Nov-22,2022,74.45,
22.11.2022,Nov-22,2022,73.75,
23.11.2022,Nov-22,2022,75.7,
24.11.2022,Nov-22,2022,78.1,
25.11.2022,Nov-22,2022,78.7,
26.11.2022,Nov-22,2022,#N/A,
27.11.2022,Nov-22,2022,#N/A,
28.11.2022,Nov-22,2022,78.68,
29.11.2022,Nov-22,2022,81.25,
30.11.2022,Nov-22,2022,84.55,
01.12.2022,Dec-22,2022,85.08,
02.12.2022,Dec-22,2022,87.58,
03.12.2022,Dec-22,2022,#N/A,
04.12.2022,Dec-22,2022,#N/A,
05.12.2022,Dec-22,2022,87.22,
06.12.2022,Dec-22,2022,87.64,
07.12.2022,Dec-22,2022,88.02,
08.12.2022,Dec-22,2022,88.62,
09.12.2022,Dec-22,2022,87.76,
10.12.2022,Dec-22,2022,#N/A,
11.12.2022,Dec-22,2022,#N/A,
12.12.2022,Dec-22,2022,90.1,
13.12.2022,Dec-22,2022,88.59,
14.12.2022,Dec-22,2022,86.56,
15.12.2022,Dec-22,2022,85.5,
16.12.2022,Dec-22,2022,83.8,
17.12.2022,Dec-22,2022,#N/A,
18.12.2022,Dec-22,2022,#N/A,
19.12.2022,Dec-22,2022,84.11,
20.12.2022,Dec-22,2022,86.95,
21.12.2022,Dec-22,2022,84.63,
22.12.2022,Dec-22,2022,85.99,
23.12.2022,Dec-22,2022,86.09,
24.12.2022,Dec-22,2022,#N/A,
25.12.2022,Dec-22,2022,#N/A,
26.12.2022,Dec-22,2022,#N/A,
27.12.2022,Dec-22,2022,85.02,
28.12.2022,Dec-22,2022,82.8,
29.12.2022,Dec-22,2022,81.29,
30.12.2022,Dec-22,2022,80.76,
31.12.2022,Dec-22,2022,#N/A,
01.01.2023,Jan-23,2023,#N/A,0
02.01.2023,Jan-23,2023,83.3,1
03.01.2023,Jan-23,2023,80.57,
04.01.2023,Jan-23,2023,74.98,
05.01.2023,Jan-23,2023,76.03,
06.01.2023,Jan-23,2023,74.58,
07.01.2023,Jan-23,2023,#N/A,
08.01.2023,Jan-23,2023,#N/A,
09.01.2023,Jan-23,2023,78.59,
10.01.2023,Jan-23,2023,77.65,
11.01.2023,Jan-23,2023,76.1,
12.01.2023,Jan-23,2023,77.32,
13.01.2023,Jan-23,2023,76.97,
14.01.2023,Jan-23,2023,#N/A,
15.01.2023,Jan-23,2023,#N/A,
16.01.2023,Jan-23,2023,74.7,
17.01.2023,Jan-23,2023,76.74,
18.01.2023,Jan-23,2023,80.44,
19.01.2023,Jan-23,2023,81.09,
20.01.2023,Jan-23,2023,82.24,
21.01.2023,Jan-23,2023,#N/A,
22.01.2023,Jan-23,2023,#N/A,
23.01.2023,Jan-23,2023,82.33,
24.01.2023,Jan-23,2023,78.85,
25.01.2023,Jan-23,2023,81.41,
26.01.2023,Jan-23,2023,86.41,
27.01.2023,Jan-23,2023,86.12,
28.01.2023,Jan-23,2023,#N/A,
29.01.2023,Jan-23,2023,#N/A,
30.01.2023,Jan-23,2023,86.53,
31.01.2023,Jan-23,2023,89.85,
01.02.2023,Feb-23,2023,92.19,
02.02.2023,Feb-23,2023,89.81,
03.02.2023,Feb-23,2023,90.07,
04.02.2023,Feb-23,2023,#N/A,
05.02.2023,Feb-23,2023,#N/A,
06.02.2023,Feb-23,2023,87.73,
07.02.2023,Feb-23,2023,87.18,
08.02.2023,Feb-23,2023,87.18,
09.02.2023,Feb-23,2023,87.9,
10.02.2023,Feb-23,2023,89.93,
11.02.2023,Feb-23,2023,#N/A,
12.02.2023,Feb-23,2023,#N/A,
13.02.2023,Feb-23,2023,89.13,
14.02.2023,Feb-23,2023,88.99,
15.02.2023,Feb-23,2023,91.22,
16.02.2023,Feb-23,2023,94.33,
17.02.2023,Feb-23,2023,93.05,
18.02.2023,Feb-23,2023,#N/A,
19.02.2023,Feb-23,2023,#N/A,
20.02.2023,Feb-23,2023,95.09,
21.02.2023,Feb-23,2023,97.04,
22.02.2023,Feb-23,2023,93.49,
23.02.2023,Feb-23,2023,94.26,
24.02.2023,Feb-23,2023,94.07,
25.02.2023,Feb-23,2023,#N/A,
26.02.2023,Feb-23,2023,#N/A,
27.02.2023,Feb-23,2023,96.85,
28.02.2023,Feb-23,2023,96.38,
01.03.2023,Mar-23,2023,93.52,
02.03.2023,Mar-23,2023,90.03,
03.03.2023,Mar-23,2023,88.9,
04.03.2023,Mar-23,2023,#N/A,
05.03.2023,Mar-23,2023,#N/A,
06.03.2023,Mar-23,2023,89.75,
07.03.2023,Mar-23,2023,92.44,
08.03.2023,Mar-23,2023,94.55,
09.03.2023,Mar-23,2023,95.18,
10.03.2023,Mar-23,2023,96.59,
11.03.2023,Mar-23,2023,#N/A,
12.03.2023,Mar-23,2023,#N/A,
13.03.2023,Mar-23,2023,94.17,
14.03.2023,Mar-23,2023,89.72,
15.03.2023,Mar-23,2023,86.52,
16.03.2023,Mar-23,2023,84.37,
17.03.2023,Mar-23,2023,84.52,
18.03.2023,Mar-23,2023,#N/A,
19.03.2023,Mar-23,2023,#N/A,
20.03.2023,Mar-23,2023,85.06,
21.03.2023,Mar-23,2023,86.85,
22.03.2023,Mar-23,2023,86.76,
23.03.2023,Mar-23,2023,89.67,
24.03.2023,Mar-23,2023,85.09,
25.03.2023,Mar-23,2023,#N/A,
26.03.2023,Mar-23,2023,#N/A,
27.03.2023,Mar-23,2023,84.77,
28.03.2023,Mar-23,2023,86.61,
29.03.2023,Mar-23,2023,87.54,
30.03.2023,Mar-23,2023,88.24,
31.03.2023,Mar-23,2023,89.24,
01.04.2023,Apr-23,2023,#N/A,
02.04.2023,Apr-23,2023,#N/A,
03.04.2023,Apr-23,2023,93.04,
04.04.2023,Apr-23,2023,92.29,
05.04.2023,Apr-23,2023,93.96,
06.04.2023,Apr-23,2023,94.01,
07.04.2023,Apr-23,2023,#N/A,
08.04.2023,Apr-23,2023,#N/A,
09.04.2023,Apr-23,2023,#N/A,
10.04.2023,Apr-23,2023,#N/A,
11.04.2023,Apr-23,2023,94.72,
12.04.2023,Apr-23,2023,93.3,
13.04.2023,Apr-23,2023,91.86,
14.04.2023,Apr-23,2023,91.28,
15.04.2023,Apr-23,2023,#N/A,
16.04.2023,Apr-23,2023,#N/A,
17.04.2023,Apr-23,2023,90.56,
18.04.2023,Apr-23,2023,92.82,
19.04.2023,Apr-23,2023,91.96,
20.04.2023,Apr-23,2023,89.5,
21.04.2023,Apr-23,2023,87.26,
22.04.2023,Apr-23,2023,#N/A,
23.04.2023,Apr-23,2023,#N/A,
24.04.2023,Apr-23,2023,85.94,
25.04.2023,Apr-23,2023,84.59,
26.04.2023,Apr-23,2023,83.3,
27.04.2023,Apr-23,2023,83.8,
28.04.2023,Apr-23,2023,85.1,
29.04.2023,Apr-23,2023,#N/A,
30.04.2023,Apr-23,2023,#N/A,
01.05.2023,May-23,2023,#N/A,
02.05.2023,May-23,2023,86.18,
03.05.2023,May-23,2023,82.86,
04.05.2023,May-23,2023,82.57,
05.05.2023,May-23,2023,82.86,
06.05.2023,May-23,2023,#N/A,
07.05.2023,May-23,2023,#N/A,
08.05.2023,May-23,2023,83.28,
09.05.2023,May-23,2023,84.65,
10.05.2023,May-23,2023,87.31,
11.05.2023,May-23,2023,86.22,
12.05.2023,May-23,2023,86.31,
13.05.2023,May-23,2023,#N/A,
14.05.2023,May-23,2023,#N/A,
15.05.2023,May-23,2023,84.86,
16.05.2023,May-23,2023,86.47,
17.05.2023,May-23,2023,86.07,
18.05.2023,May-23,2023,87.73,
19.05.2023,May-23,2023,87.76,
20.05.2023,May-23,2023,#N/A,
21.05.2023,May-23,2023,#N/A,
22.05.2023,May-23,2023,85.65,
23.05.2023,May-23,2023,83.41,
24.05.2023,May-23,2023,83.05,
25.05.2023,May-23,2023,80.94,
26.05.2023,May-23,2023,80.29,
27.05.2023,May-23,2023,#N/A,
28.05.2023,May-23,2023,#N/A,
29.05.2023,May-23,2023,80.9,
30.05.2023,May-23,2023,78.61,
31.05.2023,May-23,2023,79.2,
01.06.2023,Jun-23,2023,76.98,
02.06.2023,Jun-23,2023,77.26,
03.06.2023,Jun-23,2023,#N/A,
04.06.2023,Jun-23,2023,#N/A,
05.06.2023,Jun-23,2023,80.76,
06.06.2023,Jun-23,2023,79.94,
07.06.2023,Jun-23,2023,81.81,
08.06.2023,Jun-23,2023,82.19,
09.06.2023,Jun-23,2023,84.93,
10.06.2023,Jun-23,2023,#N/A,
11.06.2023,Jun-23,2023,#N/A,
12.06.2023,Jun-23,2023,85.96,
13.06.2023,Jun-23,2023,88,
14.06.2023,Jun-23,2023,91.42,
15.06.2023,Jun-23,2023,91.33,
16.06.2023,Jun-23,2023,90.4,
17.06.2023,Jun-23,2023,#N/A,
18.06.2023,Jun-23,2023,#N/A,
19.06.2023,Jun-23,2023,90.16,
20.06.2023,Jun-23,2023,92.82,
21.06.2023,Jun-23,2023,88.55,
22.06.2023,Jun-23,2023,88.16,
23.06.2023,Jun-23,2023,85.89,
24.06.2023,Jun-23,2023,#N/A,
25.06.2023,Jun-23,2023,#N/A,
26.06.2023,Jun-23,2023,84.3,
27.06.2023,Jun-23,2023,86.87,
28.06.2023,Jun-23,2023,85.78,
29.06.2023,Jun-23,2023,85.94,
30.06.2023,Jun-23,2023,87.17,
01.07.2023,Jul-23,2023,#N/A,
02.07.2023,Jul-23,2023,#N/A,
03.07.2023,Jul-23,2023,85.47,
04.07.2023,Jul-23,2023,85.45,
05.07.2023,Jul-23,2023,84.08,
06.07.2023,Jul-23,2023,84.25,
07.07.2023,Jul-23,2023,84.44,
08.07.2023,Jul-23,2023,#N/A,
09.07.2023,Jul-23,2023,#N/A,
10.07.2023,Jul-23,2023,84.6,
11.07.2023,Jul-23,2023,85.07,
12.07.2023,Jul-23,2023,84.16,
13.07.2023,Jul-23,2023,84.19,
14.07.2023,Jul-23,2023,84.39,
15.07.2023,Jul-23,2023,#N/A,
16.07.2023,Jul-23,2023,#N/A,
17.07.2023,Jul-23,2023,84.87,
18.07.2023,Jul-23,2023,85.73,
19.07.2023,Jul-23,2023,87.56,
20.07.2023,Jul-23,2023,88.87,
21.07.2023,Jul-23,2023,89.74,
22.07.2023,Jul-23,2023,#N/A,
23.07.2023,Jul-23,2023,#N/A,
24.07.2023,Jul-23,2023,89.45,
25.07.2023,Jul-23,2023,90.25,
26.07.2023,Jul-23,2023,89.19,
27.07.2023,Jul-23,2023,89.45,
28.07.2023,Jul-23,2023,87.12,
29.07.2023,Jul-23,2023,#N/A,
30.07.2023,Jul-23,2023,#N/A,
31.07.2023,Jul-23,2023,85.16,
01.08.2023,Aug-23,2023,83.65,
02.08.2023,Aug-23,2023,82.06,
03.08.2023,Aug-23,2023,83.4,
04.08.2023,Aug-23,2023,82.28,
05.08.2023,Aug-23,2023,#N/A,
06.08.2023,Aug-23,2023,#N/A,
07.08.2023,Aug-23,2023,81.34,
08.08.2023,Aug-23,2023,83.02,
09.08.2023,Aug-23,2023,82.64,
10.08.2023,Aug-23,2023,83.61,
11.08.2023,Aug-23,2023,85.43,
12.08.2023,Aug-23,2023,#N/A,
13.08.2023,Aug-23,2023,#N/A,
14.08.2023,Aug-23,2023,86.43,
15.08.2023,Aug-23,2023,85.82,
16.08.2023,Aug-23,2023,87.15,
17.08.2023,Aug-23,2023,87.52,
18.08.2023,Aug-23,2023,86.72,
19.08.2023,Aug-23,2023,#N/A,
20.08.2023,Aug-23,2023,#N/A,
21.08.2023,Aug-23,2023,86.59,
22.08.2023,Aug-23,2023,88.58,
23.08.2023,Aug-23,2023,86.97,
24.08.2023,Aug-23,2023,84.63,
25.08.2023,Aug-23,2023,84.21,
26.08.2023,Aug-23,2023,#N/A,
27.08.2023,Aug-23,2023,#N/A,
28.08.2023,Aug-23,2023,84.53,
29.08.2023,Aug-23,2023,83.68,
30.08.2023,Aug-23,2023,85.11,
31.08.2023,Aug-23,2023,84.67,
01.09.2023,Sep-23,2023,84.19,
02.09.2023,Sep-23,2023,#N/A,
03.09.2023,Sep-23,2023,#N/A,
04.09.2023,Sep-23,2023,83.13,
05.09.2023,Sep-23,2023,82.82,
06.09.2023,Sep-23,2023,82.65,
07.09.2023,Sep-23,2023,81.95,
08.09.2023,Sep-23,2023,80.57,
09.09.2023,Sep-23,2023,#N/A,
10.09.2023,Sep-23,2023,#N/A,
11.09.2023,Sep-23,2023,80.69,
12.09.2023,Sep-23,2023,80.13,
13.09.2023,Sep-23,2023,82.04,
14.09.2023,Sep-23,2023,82.14,
15.09.2023,Sep-23,2023,81.34,
16.09.2023,Sep-23,2023,#N/A,
17.09.2023,Sep-23,2023,#N/A,
